% test
@RELATION gender-by-name

@ATTRIBUTE Name STRING
@ATTRIBUTE Gender STRING
@ATTRIBUTE Count INTEGER
@ATTRIBUTE Probability REAL

@DATA
Dillon,M,64866,0.000177521
Dallas,M,64827,0.000177415
Alexis,M,64626,0.000176865
Marcella,F,64577,0.000176731
Geoffrey,M,64470,0.000176438
Dave,M,64367,0.000176156
Hudson,M,64252,0.000175841
Dominick,M,64213,0.000175734
Bryson,M,64189,0.000175669
Angie,F,64074,0.000175354
Lynne,F,64049,0.000175286
Lee,F,63754,0.000174478
Kari,F,63600,0.000174057
Bella,F,63291,0.000173211
Cristian,M,63284,0.000173192
Maryann,F,62932,0.000172229
Gayle,F,62923,0.000172204
Tabitha,F,62870,0.000172059
Sheri,F,62790,0.00017184
Patty,F,62585,0.000171279
Olga,F,62519,0.000171098
Rickey,M,62420,0.000170827
Israel,M,62354,0.000170647
Alisha,F,62348,0.00017063
Alberto,M,62347,0.000170628
Santiago,M,62309,0.000170524
Tracy,M,62237,0.000170327
Julio,M,62174,0.000170154
Kaden,M,62169,0.00017014
Abby,F,62152,0.000170094
Alana,F,61818,0.00016918
Daniela,F,61745,0.00016898
Kaitlin,F,61584,0.000168539
Myra,F,61579,0.000168526
Roxanne,F,61543,0.000168427
Caden,M,61528,0.000168386
Damien,M,61237,0.00016759
Annabelle,F,61201,0.000167491
Karina,F,61022,0.000167001
Donnie,M,60972,0.000166865
Kendall,F,60881,0.000166616
Homer,M,60855,0.000166544
Lyle,M,60417,0.000165346
Mallory,F,60376,0.000165233
Callie,F,60328,0.000165102
Juliana,F,59833,0.000163747
Josie,F,59459,0.000162724
Celeste,F,59368,0.000162475
Mckenzie,F,59321,0.000162346
Adeline,F,59222,0.000162075
Cassidy,F,59164,0.000161917
Gerard,M,59126,0.000161813
Aurora,F,59015,0.000161509
Rex,M,58863,0.000161093
Enrique,M,58827,0.000160994
Otis,M,58787,0.000160885
Lilly,F,58757,0.000160803
Gage,M,58741,0.000160759
Jody,F,58677,0.000160584
Earnest,M,58604,0.000160384
Donovan,M,58554,0.000160247
Janelle,F,58164,0.00015918
Serenity,F,57971,0.000158652
Trenton,M,57896,0.000158446
Aimee,F,57838,0.000158288
Kirsten,F,57789,0.000158154
Asher,M,57779,0.000158126
Hubert,M,57677,0.000157847
Dianna,F,57633,0.000157727
Avery,M,57296,0.000156804
Cecelia,F,57128,0.000156345
Dominique,F,57040,0.000156104
Mya,F,57010,0.000156022
Emmett,M,56957,0.000155877
Olive,F,56904,0.000155731
Wilbur,M,56835,0.000155543
Lacey,F,56825,0.000155515
Liliana,F,56645,0.000155023
Mateo,M,56584,0.000154856
Salvatore,M,56522,0.000154686
Cara,F,56427,0.000154426
Muriel,F,56387,0.000154317
Alfredo,M,56196,0.000153794
Neal,M,56042,0.000153372
Mikayla,F,56015,0.000153299
Eliza,F,55634,0.000152256
Hayley,F,55614,0.000152201
Nadine,F,55526,0.00015196
Bernadette,F,55460,0.00015178
Celia,F,55341,0.000151454
Arturo,M,55334,0.000151435
Cristina,F,55294,0.000151325
Jan,F,55270,0.00015126
Jordyn,F,55129,0.000150874
Lana,F,54917,0.000150294
Erma,F,54870,0.000150165
Dana,M,54739,0.000149806
Jaclyn,F,54724,0.000149765
Vicky,F,54589,0.000149396
Caitlyn,F,54564,0.000149328
Alec,M,54433,0.000148969
Gretchen,F,54301,0.000148608
Leland,M,54296,0.000148594
Johanna,F,54258,0.00014849
Horace,M,54257,0.000148487
Shannon,M,54171,0.000148252
Jaime,F,54129,0.000148137
Colby,M,54087,0.000148022
Joey,M,54086,0.000148019
Abel,M,54056,0.000147937
Traci,F,54035,0.00014788
Kellie,F,53975,0.000147716
Estelle,F,53907,0.000147529
Kerry,F,53889,0.00014748
Ira,M,53878,0.00014745
Conner,M,53826,0.000147308
Payton,F,53772,0.00014716
Wendell,M,53688,0.00014693
Ezra,M,53686,0.000146925
Trent,M,53648,0.000146821
Eloise,F,53573,0.000146615
Rudolph,M,53563,0.000146588
Aria,F,53484,0.000146372
Ivy,F,53447,0.000146271
Graham,M,53297,0.00014586
Allyson,F,53206,0.000145611
Darius,M,53172,0.000145518
Michaela,F,53161,0.000145488
Gerardo,M,53082,0.000145272
Lora,F,52991,0.000145023
Mable,F,52924,0.000144839
Kerry,M,52859,0.000144661
Selena,F,52847,0.000144629
Kelvin,M,52792,0.000144478
Bennie,M,52650,0.000144089
Garry,M,52613,0.000143988
Lynn,M,52594,0.000143936
Rylee,F,52560,0.000143843
Willis,M,52319,0.000143184
Kenny,M,52260,0.000143022
Reagan,F,52242,0.000142973
Tessa,F,52175,0.000142789
Easton,M,51837,0.000141864
Kayden,M,51780,0.000141708
Edmund,M,51697,0.000141481
Rosemarie,F,51656,0.000141369
Archie,M,51568,0.000141128
Bryant,M,51544,0.000141063
Marisa,F,51514,0.00014098
Latoya,F,51471,0.000140863
Rene,M,51389,0.000140638
Emanuel,M,51337,0.000140496
Alejandra,F,51266,0.000140302
Raquel,F,51213,0.000140157
Tyson,M,51200,0.000140121
Randolph,M,51168,0.000140034
Henrietta,F,50920,0.000139355
Corinne,F,50909,0.000139325
Marcos,M,50685,0.000138712
Doreen,F,50662,0.000138649
Nick,M,50607,0.000138498
Kiara,F,50475,0.000138137
Josue,M,50398,0.000137926
Roderick,M,50357,0.000137814
Robin,M,50253,0.000137529
Janis,F,50051,0.000136977
Sallie,F,49952,0.000136706
Shawna,F,49807,0.000136309
May,F,49573,0.000135668
Chance,M,49451,0.000135335
Cassie,F,49432,0.000135283
Forrest,M,49415,0.000135236
Nettie,F,49360,0.000135086
Braxton,M,49338,0.000135025
Carlton,M,49299,0.000134919
Rudy,M,49265,0.000134826
Allie,F,49168,0.00013456
Noel,M,49158,0.000134533
Betsy,F,49153,0.000134519
Malachi,M,49141,0.000134486
Christie,F,49128,0.000134451
Johnnie,F,49050,0.000134237
Zane,M,49029,0.00013418
Orlando,M,49022,0.000134161
Peyton,M,49001,0.000134103
Rochelle,F,48973,0.000134026
Silas,M,48807,0.000133572
Ashlee,F,48796,0.000133542
Elisabeth,F,48729,0.000133359
Elliott,M,48549,0.000132866
Kylee,F,48378,0.000132398
Salvador,M,48277,0.000132122
Shelia,F,47993,0.000131344
Ryder,M,47984,0.00013132
Kelley,F,47965,0.000131268
Weston,M,47941,0.000131202
Leila,F,47720,0.000130597
Grady,M,47694,0.000130526
Mollie,F,47542,0.00013011
Lynette,F,47512,0.000130028
Benny,M,47483,0.000129949
Laurel,F,47366,0.000129628
Wilson,M,47316,0.000129492
Meagan,F,47303,0.000129456
Ty,M,47289,0.000129418
Delbert,M,47135,0.000128996
Eula,F,47106,0.000128917
Alton,M,47081,0.000128848
Piper,F,47060,0.000128791
Anastasia,F,46990,0.000128599
Jana,F,46983,0.00012858
Loren,M,46959,0.000128515
Jaxson,M,46869,0.000128268
Braden,M,46700,0.000127806
Ginger,F,46687,0.00012777
Esmeralda,F,46657,0.000127688
Paulette,F,46653,0.000127677
Julianna,F,46623,0.000127595
Clark,M,46591,0.000127507
Jasmin,F,46479,0.000127201
Ashlyn,F,46345,0.000126834
Mona,F,46332,0.000126799
Lottie,F,46322,0.000126771
Mercedes,F,46313,0.000126747
Adrianna,F,46299,0.000126708
Ezekiel,M,46116,0.000126208
Morgan,M,46055,0.000126041
August,M,46014,0.000125928
Pablo,M,45813,0.000125378
Mandy,F,45799,0.00012534
Sawyer,M,45756,0.000125222
Dante,M,45598,0.00012479
Maude,F,45559,0.000124683
Lorena,F,45472,0.000124445
Will,M,45444,0.000124368
Myron,M,45247,0.000123829
Lucia,F,45190,0.000123673
Teri,F,45133,0.000123517
Bentley,M,45131,0.000123512
Patti,F,45105,0.000123441
Serena,F,45001,0.000123156
Jasper,M,44988,0.00012312
Nadia,F,44828,0.000122683
Camden,M,44800,0.000122606
Elisa,F,44799,0.000122603
Alexia,F,44726,0.000122403
Elliot,M,44601,0.000122061
Giselle,F,44537,0.000121886
Brock,M,44439,0.000121618
Malik,M,44361,0.000121405
Mindy,F,44341,0.00012135
Addie,F,44267,0.000121147
Myles,M,44232,0.000121052
Ernestine,F,44111,0.00012072
Ernesto,M,44033,0.000120507
Carolina,F,43899,0.00012014
Irving,M,43823,0.000119932
Effie,F,43799,0.000119867
Katharine,F,43733,0.000119686
Winifred,F,43712,0.000119628
Leticia,F,43675,0.000119527
Mila,F,43662,0.000119492
Pete,M,43582,0.000119273
Dixie,F,43535,0.000119144
Kimberley,F,43523,0.000119111
Trisha,F,43505,0.000119062
Kai,M,43303,0.000118509
Kyla,F,43254,0.000118375
Nikki,F,43214,0.000118266
Sammy,M,43187,0.000118192
Sylvester,M,43171,0.000118148
Madeleine,F,43158,0.000118112
Ebony,F,43100,0.000117954
Jermaine,M,43049,0.000117814
Laverne,F,43038,0.000117784
Darla,F,42949,0.00011754
Ellis,M,42923,0.000117469
Freda,F,42822,0.000117193
Bennett,M,42771,0.000117053
Quentin,M,42580,0.00011653
Tricia,F,42554,0.000116459
Lela,F,42481,0.000116259
Shari,F,42449,0.000116172
Alonzo,M,42416,0.000116082
Cedric,M,42285,0.000115723
Axel,M,42111,0.000115247
Jazmin,F,42089,0.000115187
Justine,F,42064,0.000115118
Tucker,M,41969,0.000114858
Leigh,F,41942,0.000114784
Alaina,F,41602,0.000113854
Griffin,M,41581,0.000113796
Frankie,M,41455,0.000113452
Etta,F,41412,0.000113334
Lowell,M,41269,0.000112943
Sonja,F,41229,0.000112833
Adele,F,41183,0.000112707
Emilio,M,41041,0.000112319
Ollie,F,41037,0.000112308
Stacie,F,40990,0.000112179
Laurence,M,40886,0.000111894
Stefanie,F,40853,0.000111804
Junior,M,40828,0.000111736
Raven,F,40793,0.00011164
Alfonso,M,40781,0.000111607
Delilah,F,40776,0.000111593
Harley,M,40774,0.000111588
Aubree,F,40758,0.000111544
Makenzie,F,40757,0.000111541
Nickolas,M,40608,0.000111134
Kristie,F,40582,0.000111062
Skyler,M,40473,0.000110764
Jewel,F,40469,0.000110753
Saul,M,40463,0.000110737
Fabian,M,40445,0.000110687
Clarissa,F,40379,0.000110507
Margarita,F,40344,0.000110411
Beau,M,40172,0.00010994
Pat,F,40141,0.000109856
Wilbert,M,40107,0.000109762
Jayla,F,40104,0.000109754
Alissa,F,39999,0.000109467
Kerri,F,39955,0.000109346
Yesenia,F,39942,0.000109311
Moses,M,39934,0.000109289
Aliyah,F,39933,0.000109286
Hanna,F,39918,0.000109245
Eliana,F,39912,0.000109229
Estella,F,39607,0.000108394
Irvin,M,39512,0.000108134
Lorene,F,39468,0.000108014
Sherman,M,39419,0.00010788
Essie,F,39398,0.000107822
Dawson,M,39371,0.000107748
Khloe,F,39344,0.000107674
Rena,F,39336,0.000107652
Marla,F,39316,0.000107598
Trey,M,39202,0.000107286
Tasha,F,39118,0.000107056
Marina,F,39104,0.000107018
Sheldon,M,39101,0.000107009
Tami,F,39064,0.000106908
Ora,F,39056,0.000106886
Bonita,F,39037,0.000106834
Lane,M,39028,0.00010681
Mack,M,38925,0.000106528
Lizzie,F,38924,0.000106525
Woodrow,M,38615,0.000105679
Sasha,F,38597,0.00010563
Ervin,M,38541,0.000105477
Alondra,F,38509,0.000105389
Jude,M,38452,0.000105233
Kaiden,M,38447,0.000105219
Lucinda,F,38417,0.000105137
Bettie,F,38353,0.000104962
Declan,M,38282,0.000104768
Paisley,F,38188,0.000104511
Gustavo,M,38184,0.0001045
Clay,M,38078,0.00010421
Mckenna,F,38072,0.000104193
Kira,F,38035,0.000104092
Daphne,F,38003,0.000104004
Terence,M,37970,0.000103914
Lesley,F,37940,0.000103832
Roosevelt,M,37737,0.000103276
Iva,F,37700,0.000103175
Mariana,F,37664,0.000103077
Britney,F,37473,0.000102554
Delaney,F,37356,0.000102234
Valentina,F,37326,0.000102152
Emilia,F,37303,0.000102089
Terrell,M,37229,0.000101886
Helena,F,37189,0.000101777
Desmond,M,37138,0.000101637
Kyra,F,37041,0.000101372
Cheri,F,37034,0.000101352
Ismael,M,37018,0.000101309
Rachelle,F,37000,0.000101259
Gregg,M,36991,0.000101235
Leanne,F,36967,0.000101169
Fern,F,36924,0.000101051
Tori,F,36808,0.000100734
Janine,F,36769,0.000100627
Delia,F,36730,0.00010052
Jeannie,F,36728,0.000100515
Charity,F,36717,0.000100485
Jalen,M,36700,0.000100438
London,F,36684,0.000100395
Jazmine,F,36604,0.000100176
Ron,M,36587,0.000100129
Cornelius,M,36583,0.000100118
Keegan,M,36568,0.000100077
Corbin,M,36541,0.000100003
Kim,M,36522,9.99512e-05
Francine,F,36505,9.99047e-05
Conrad,M,36479,9.98336e-05
Laila,F,36327,9.94176e-05
Ashleigh,F,36322,9.94039e-05
Jameson,M,36312,9.93765e-05
Angeline,F,36276,9.9278e-05
Goldie,F,36237,9.91713e-05
Rufus,M,36112,9.88292e-05
Tammie,F,36111,9.88264e-05
Lukas,M,35945,9.83721e-05
Therese,F,35889,9.82189e-05
Sherrie,F,35865,9.81532e-05
Tia,F,35821,9.80328e-05
Demetrius,M,35773,9.79014e-05
Noelle,F,35749,9.78357e-05
Eden,F,35737,9.78029e-05
Aileen,F,35732,9.77892e-05
Ciara,F,35699,9.76989e-05
Christa,F,35631,9.75128e-05
Greyson,M,35556,9.73076e-05
Athena,F,35534,9.72473e-05
Carroll,M,35517,9.72008e-05
Reba,F,35423,9.69436e-05
Reid,M,35283,9.65604e-05
Patrice,F,35247,9.64619e-05
Lenora,F,35228,9.64099e-05
Toby,M,35206,9.63497e-05
Alisa,F,35188,9.63004e-05
Kendall,M,35116,9.61034e-05
Dexter,M,35107,9.60788e-05
Tatiana,F,35105,9.60733e-05
Orville,M,35039,9.58927e-05
Phoebe,F,35026,9.58571e-05
Mayra,F,35013,9.58215e-05
Bette,F,34930,9.55944e-05
Ronda,F,34930,9.55944e-05
Melba,F,34893,9.54931e-05
Dane,M,34809,9.52632e-05
Deloris,F,34736,9.50634e-05
Quinn,M,34718,9.50142e-05
Kasey,F,34708,9.49868e-05
Lucile,F,34689,9.49348e-05
Tommie,M,34499,9.44148e-05
Brielle,F,34420,9.41986e-05
Drake,M,34410,9.41712e-05
Dakota,F,34406,9.41603e-05
Trina,F,34386,9.41056e-05
Luna,F,34353,9.40153e-05
Dewey,M,34330,9.39523e-05
Keri,F,34285,9.38292e-05
Chelsey,F,34266,9.37772e-05
Jayson,M,34184,9.35527e-05
Amos,M,34123,9.33858e-05
Dorothea,F,34094,9.33064e-05
Jolene,F,34084,9.32791e-05
Clint,M,34073,9.3249e-05
Lamar,M,34070,9.32408e-05
Frankie,F,34035,9.3145e-05
Cayden,M,33998,9.30437e-05
Hugo,M,33946,9.29014e-05
Ina,F,33905,9.27892e-05
Darin,M,33901,9.27782e-05
Chandler,M,33894,9.27591e-05
Rodolfo,M,33863,9.26743e-05
Shawn,F,33839,9.26086e-05
Antonia,F,33836,9.26004e-05
Solomon,M,33820,9.25566e-05
Marisol,F,33809,9.25265e-05
Bert,M,33742,9.23431e-05
Lou,F,33735,9.23239e-05
Stewart,M,33692,9.22063e-05
Kassandra,F,33658,9.21132e-05
Matilda,F,33612,9.19873e-05
Tracie,F,33606,9.19709e-05
Jaylen,M,33602,9.196e-05
Elbert,M,33597,9.19463e-05
Janette,F,33518,9.17301e-05
Willow,F,33342,9.12484e-05
Maddox,M,33336,9.1232e-05
Helene,F,33317,9.118e-05
Fatima,F,33299,9.11307e-05
Ken,M,33280,9.10787e-05
Quinn,F,33276,9.10678e-05
Brennan,M,33215,9.09008e-05
Jamal,M,33203,9.0868e-05
Amir,M,33193,9.08406e-05
Dena,F,33175,9.07914e-05
Leilani,F,33173,9.07859e-05
Pam,F,33169,9.0775e-05
Reese,F,33152,9.07284e-05
Blaine,M,33120,9.06409e-05
Diamond,F,33019,9.03644e-05
Kameron,M,33002,9.03179e-05
Otto,M,32921,9.00962e-05
Bradford,M,32865,8.9943e-05
Jody,M,32761,8.96584e-05
Myrna,F,32746,8.96173e-05
Sterling,M,32735,8.95872e-05
Latasha,F,32734,8.95845e-05
Teddy,M,32677,8.94285e-05
Asia,F,32631,8.93026e-05
Lea,F,32560,8.91083e-05
Alina,F,32527,8.9018e-05
Brooklynn,F,32510,8.89714e-05
Fay,F,32503,8.89523e-05
Shayla,F,32458,8.88291e-05
Marty,M,32445,8.87936e-05
Shana,F,32357,8.85527e-05
Kayleigh,F,32324,8.84624e-05
Jakob,M,32249,8.82572e-05
Emil,M,32162,8.80191e-05
Tania,F,32002,8.75812e-05
Percy,M,31944,8.74224e-05
Fiona,F,31935,8.73978e-05
Zackary,M,31879,8.72446e-05
Randi,F,31842,8.71433e-05
Cherie,F,31748,8.6886e-05
Billie,M,31704,8.67656e-05
Keira,F,31697,8.67465e-05
Julianne,F,31683,8.67082e-05
Lionel,M,31656,8.66343e-05
Dina,F,31617,8.65275e-05
Reed,M,31587,8.64454e-05
Savanna,F,31586,8.64427e-05
Elva,F,31580,8.64263e-05
Reuben,M,31540,8.63168e-05
Esteban,M,31475,8.61389e-05
Francesca,F,31473,8.61334e-05
Lyla,F,31401,8.59364e-05
Lorna,F,31334,8.5753e-05
Hallie,F,31318,8.57092e-05
Shauna,F,31297,8.56518e-05
Wilfred,M,31278,8.55998e-05
Amaya,F,31213,8.54219e-05
Zachery,M,31136,8.52112e-05
Quinton,M,31106,8.51291e-05
Hillary,F,31049,8.49731e-05
Kyler,M,31030,8.49211e-05
Luca,M,31015,8.488e-05
Cleo,F,30960,8.47295e-05
Darrin,M,30933,8.46556e-05
Juliet,F,30924,8.4631e-05
Guillermo,M,30858,8.44503e-05
Gwen,F,30819,8.43436e-05
Bret,M,30819,8.43436e-05
Felipe,M,30794,8.42752e-05
Katelynn,F,30770,8.42095e-05
Jodie,F,30767,8.42013e-05
Aubrey,M,30749,8.4152e-05
Millie,F,30712,8.40508e-05
Clare,F,30698,8.40125e-05
Darrel,M,30639,8.3851e-05
Luella,F,30623,8.38072e-05
Merle,M,30562,8.36403e-05
Shanna,F,30470,8.33885e-05
Marlon,M,30470,8.33885e-05
Rylan,M,30466,8.33775e-05
Daniella,F,30460,8.33611e-05
Cathleen,F,30448,8.33283e-05
Doyle,M,30444,8.33173e-05
Lara,F,30405,8.32106e-05
Randal,M,30371,8.31176e-05
Debora,F,30275,8.28548e-05
Carissa,F,30227,8.27235e-05
Macy,F,30209,8.26742e-05
Rory,M,30184,8.26058e-05
Brenna,F,30131,8.24607e-05
Karin,F,30062,8.22719e-05
Hadley,F,30056,8.22555e-05
Heath,M,30017,8.21487e-05
Kendrick,M,30009,8.21269e-05
Paris,F,29904,8.18395e-05
Eugenia,F,29892,8.18067e-05
Alyson,F,29808,8.15768e-05
Francis,F,29776,8.14892e-05
Davis,M,29730,8.13633e-05
Makenna,F,29671,8.12018e-05
Elsa,F,29616,8.10513e-05
Branden,M,29615,8.10486e-05
Ola,F,29595,8.09938e-05
Polly,F,29571,8.09282e-05
Jayce,M,29506,8.07503e-05
Jayne,F,29498,8.07284e-05
Darnell,M,29457,8.06162e-05
Jewell,F,29404,8.04711e-05
Dick,M,29348,8.03179e-05
Angelique,F,29273,8.01126e-05
Jaiden,M,29272,8.01099e-05
Tomas,M,29224,7.99785e-05
Haylee,F,29143,7.97568e-05
Joaquin,M,29004,7.93764e-05
Joni,F,28930,7.91739e-05
Candy,F,28799,7.88154e-05
Alta,F,28768,7.87306e-05
Sienna,F,28755,7.8695e-05
Zion,M,28748,7.86758e-05
Zachariah,M,28740,7.86539e-05
Deandre,M,28723,7.86074e-05
Royce,M,28718,7.85937e-05
Louie,M,28702,7.85499e-05
Talia,F,28672,7.84678e-05
Juliette,F,28595,7.82571e-05
Taryn,F,28590,7.82434e-05
Cierra,F,28563,7.81695e-05
Tiana,F,28550,7.81339e-05
Cameron,F,28482,7.79478e-05
Gilberto,M,28462,7.78931e-05
Ali,M,28418,7.77727e-05
Alivia,F,28400,7.77234e-05
Susanne,F,28369,7.76386e-05
Winston,M,28347,7.75784e-05
Brooks,M,28288,7.74169e-05
Rocco,M,28267,7.73595e-05
Stephan,M,28212,7.72089e-05
Van,M,28198,7.71706e-05
Alayna,F,28123,7.69654e-05
Antoine,M,28118,7.69517e-05
Jarrod,M,28054,7.67765e-05
Rosetta,F,28037,7.673e-05
Sheena,F,28020,7.66835e-05
Moises,M,28014,7.66671e-05
Leola,F,27999,7.6626e-05
Kingston,M,27967,7.65384e-05
Simone,F,27951,7.64946e-05
Xander,M,27916,7.63989e-05
Ingrid,F,27737,7.5909e-05
Adelaide,F,27667,7.57174e-05
Cade,M,27644,7.56545e-05
Rocky,M,27603,7.55423e-05
Evangeline,F,27480,7.52056e-05
Imogene,F,27463,7.51591e-05
Adan,M,27459,7.51482e-05
Willa,F,27456,7.514e-05
Sondra,F,27441,7.50989e-05
Anderson,M,27424,7.50524e-05
Boyd,M,27353,7.48581e-05
Mickey,M,27307,7.47322e-05
Hayden,F,27282,7.46638e-05
Harmony,F,27085,7.41246e-05
Grover,M,27004,7.39029e-05
Trudy,F,26955,7.37688e-05
Elvira,F,26942,7.37333e-05
Hilary,F,26889,7.35882e-05
Nell,F,26860,7.35089e-05
Staci,F,26859,7.35061e-05
Johnathon,M,26845,7.34678e-05
Pat,M,26776,7.3279e-05
Emilie,F,26743,7.31887e-05
Jenifer,F,26737,7.31722e-05
Kinsley,F,26728,7.31476e-05
Dewayne,M,26716,7.31148e-05
Camryn,F,26603,7.28055e-05
Rosalind,F,26601,7.28e-05
Arielle,F,26545,7.26468e-05
Kailey,F,26513,7.25592e-05
Selma,F,26448,7.23813e-05
Brenden,M,26447,7.23786e-05
Maximus,M,26440,7.23594e-05
Luz,F,26414,7.22883e-05
Eve,F,26413,7.22855e-05
Freddy,M,26320,7.2031e-05
King,M,26316,7.20201e-05
Jerald,M,26304,7.19872e-05
Ed,M,26249,7.18367e-05
Ximena,F,26162,7.15986e-05
Izabella,F,26148,7.15603e-05
Charlie,F,26133,7.15192e-05
Maverick,M,26091,7.14043e-05
Ryker,M,26069,7.13441e-05
Logan,F,25974,7.10841e-05
Timmy,M,25922,7.09418e-05
Rhoda,F,25921,7.09391e-05
Vance,M,25921,7.09391e-05
Greta,F,25913,7.09172e-05
Glenna,F,25886,7.08433e-05
Kali,F,25871,7.08022e-05
Heaven,F,25868,7.0794e-05
Eldon,M,25854,7.07557e-05
Audra,F,25820,7.06626e-05
Kiana,F,25702,7.03397e-05
Blanca,F,25631,7.01454e-05
Walker,M,25604,7.00715e-05
Jonas,M,25574,6.99894e-05
Nannie,F,25566,6.99675e-05
Jess,M,25540,6.98964e-05
Marley,F,25501,6.97896e-05
Quincy,M,25469,6.9702e-05
Clarice,F,25359,6.9401e-05
Guadalupe,M,25357,6.93955e-05
Chasity,F,25325,6.9308e-05
Leanna,F,25324,6.93052e-05
Frieda,F,25295,6.92259e-05
Emerson,M,25292,6.92176e-05
Isla,F,25228,6.90425e-05
Rogelio,M,25225,6.90343e-05
Ryleigh,F,25205,6.89796e-05
Ramiro,M,25199,6.89631e-05
Darwin,M,25196,6.89549e-05
Ryan,F,25195,6.89522e-05
Murray,M,25083,6.86457e-05
Aniyah,F,25073,6.86183e-05
Cary,M,25073,6.86183e-05
Brynn,F,24950,6.82817e-05
Leann,F,24945,6.8268e-05
Maribel,F,24932,6.82324e-05
Conor,M,24919,6.81968e-05
Edmond,M,24909,6.81695e-05
Kenya,F,24902,6.81503e-05
Bobbi,F,24855,6.80217e-05
Larissa,F,24842,6.79861e-05
Jean,M,24784,6.78274e-05
Margo,F,24763,6.77699e-05
Lizbeth,F,24668,6.75099e-05
Landen,M,24589,6.72937e-05
Tiara,F,24541,6.71624e-05
Gael,M,24516,6.70939e-05
Marquis,M,24504,6.70611e-05
Rowan,M,24478,6.69899e-05
Thaddeus,M,24461,6.69434e-05
Harley,F,24439,6.68832e-05
Elaina,F,24434,6.68695e-05
Malia,F,24430,6.68586e-05
Bridgette,F,24418,6.68257e-05
Jeannine,F,24417,6.6823e-05
Tamika,F,24392,6.67546e-05
Sidney,F,24376,6.67108e-05
Jeanine,F,24374,6.67053e-05
Matt,M,24350,6.66396e-05
Ericka,F,24276,6.64371e-05
Courtney,M,24276,6.64371e-05
Milo,M,24268,6.64152e-05
Winnie,F,24222,6.62893e-05
Rodrigo,M,24214,6.62674e-05
Deana,F,24184,6.61853e-05
Lamont,M,24162,6.61251e-05
Payton,M,24159,6.61169e-05
Rolando,M,24153,6.61005e-05
Emiliano,M,24118,6.60047e-05
Skyler,F,24076,6.58898e-05
Cruz,M,24076,6.58898e-05
Julissa,F,24056,6.5835e-05
India,F,24031,6.57666e-05
Isiah,M,24016,6.57256e-05
Anton,M,24013,6.57174e-05
Brantley,M,24008,6.57037e-05
Harlan,M,23969,6.55969e-05
James,F,23963,6.55805e-05
Alanna,F,23907,6.54273e-05
Lexi,F,23882,6.53588e-05
Garland,M,23857,6.52904e-05
Colette,F,23855,6.5285e-05
Waylon,M,23797,6.51262e-05
Carmela,F,23796,6.51235e-05
Nola,F,23768,6.50469e-05
Imani,F,23764,6.50359e-05
Holden,M,23747,6.49894e-05
Jarrett,M,23731,6.49456e-05
Ashlynn,F,23668,6.47732e-05
Norah,F,23661,6.4754e-05
Keisha,F,23622,6.46473e-05
Camilla,F,23559,6.44749e-05
Kody,M,23551,6.4453e-05
Charley,M,23500,6.43134e-05
Dominique,M,23474,6.42423e-05
Emilee,F,23370,6.39576e-05
Paola,F,23205,6.35061e-05
Maritza,F,23194,6.3476e-05
Aisha,F,23158,6.33774e-05
Darcy,F,23072,6.31421e-05
Chris,F,23024,6.30107e-05
Jimmie,F,23014,6.29834e-05
Brianne,F,22968,6.28575e-05
Bettye,F,22936,6.27699e-05
Jeri,F,22924,6.2737e-05
Jan,M,22920,6.27261e-05
Amie,F,22895,6.26577e-05
Michael,F,22860,6.25619e-05
Lenore,F,22803,6.24059e-05
Cyrus,M,22785,6.23566e-05
Emery,F,22754,6.22718e-05
Dale,F,22713,6.21596e-05
Jami,F,22660,6.20145e-05
Duncan,M,22657,6.20063e-05
Finn,M,22651,6.19899e-05
Latonya,F,22650,6.19872e-05
Stacy,M,22648,6.19817e-05
Tonia,F,22646,6.19762e-05
Buddy,M,22613,6.18859e-05
Doug,M,22557,6.17327e-05
Monte,M,22548,6.1708e-05
Loyd,M,22495,6.1563e-05
